 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:17.007  BRU IAH 0.238 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:17.007  BRU IAH 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:18.007  BGO IAD 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:21.007  BGO IAD 0.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:23.007  BGO IAD 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:32.007  IAD BGO 1.19 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:35.007  CPH DXB 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:35.007  CPH DXB 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:36.007  CPH DXB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:41.007  IAD BGO 2.491 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:50.007  MAD AMS 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:50.007  MAD AMS 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:07:51.007  MAD AMS 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:02.008  IAD BGO 2.114 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:07.008  IAD BGO 0.345 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:16.008  IAD BGO 0.345 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:21.008  IAD BGO 1.85 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:28.008  IAD BGO 1.768 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:33.008  IAD BGO 1.660 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:38.008  IAD BGO 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:47.008  IAD BGO 0.502 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:51.008  IAD BGO 0.486 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:55.008  IAD BGO 0.471 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:59.008  ORD AMS 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:08:59.008  ORD AMS 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:00.009  ORD AMS 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:02.009  BGO NCE 0.376 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:07.009  BGO NCE 0.267 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:11.009  BGO NCE 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:20.009  NCE BGO 0.281 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:25.009  BGO RIX 0.345 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:29.009  BGO RIX 0.485 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:33.009  BGO RIX 0.330 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:37.009  BGO RIX 0.471 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:41.009  BGO RIX 0.360 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:45.009  BGO RIX 0.361 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:56.009  BGO RIX 0.517 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:09:59.009  CPH OSL 0.141 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:04.010  BGO RIX 0.501 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:08.010  BGO RIX 0.502 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:19.010  HEL ORD 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:20.010  HEL ORD 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:20.010  HEL ORD 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:24.010  BGO RIX 0.531 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:28.010  BGO RIX 0.766 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:36.010  BGO RIX 0.407 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:40.010  BGO RIX 0.657 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:45.010  EWR BLL 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:47.010  EWR BLL 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:50.010  EWR BLL 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:53.010  EWR IAH 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:53.010  EWR IAH 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:54.010  EWR IAH 0.205 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:55.010  BGO RIX 1.48 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:10:58.010  BGO RIX 1.66 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:06.011  BGO RIX 0.829 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:09.011  CPH GVA 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:11.011  BGO RIX 0.501 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:21.011  BGO RIX 0.828 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:25.011  BGO RIX 0.781 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:30.011  BGO RIX 0.672 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:39.011  BGO RIX 0.845 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:43.011  BGO RIX 0.976 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:53.011  BGO RIX 0.892 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:11:58.011  BGO RIX 0.876 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:03.012  BGO RIX 0.501 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:03.012  BLL DFW 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:04.012  MXP CGK 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:04.012  BLL DFW 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:04.012  BLL DFW 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:04.012  MXP CGK 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:05.012  MXP CGK 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:05.012  MXP CGK 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:09.012  BGO RIX 0.642 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:13.012  BGO RIX 0.813 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:17.012  BGO RIX 0.534 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:22.012  BGO RIX 0.564 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:27.012  BGO RIX 0.910 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:32.012  BGO RIX 0.782 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:37.012  RIX BGO 0.407 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:41.012  RIX BGO 0.454 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:48.012  RIX BGO 0.392 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:12:52.012  RIX BGO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:00.013  RIX BGO 0.437 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:04.013  RIX BGO 0.359 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:13.013  RIX BGO 0.375 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:18.013  RIX BGO 0.376 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:22.013  RIX BGO 0.736 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:26.013  RIX BGO 0.612 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:34.013  RIX BGO 0.407 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:36.013  RIX BGO 0.549 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:41.013  RIX BGO 0.736 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:50.013  RIX BGO 0.625 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:54.013  RIX BGO 0.550 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:54.013  AMS MIA 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:54.013  AMS MIA 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:13:55.013  OSL ABZ 0.784 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:00.014  RIX BGO 0.423 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:04.014  RIX BGO 0.417 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:06.014  RIX BGO 0.439 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:10.014  RIX BGO 0.549 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:13.014  BGO TRN 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:16.014  TRN BGO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:18.014  BGO BRI 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:20.014  BRI BGO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:29.014  BGO DXB 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:34.014  BGO SFO 0.407 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:38.014  BGO SFO 0.393 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:40.014  CDG SEA 0.516 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:41.014  CDG SEA 0.344 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:41.014  CDG SEA 0.564 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:46.014  BGO SFO 0.453 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:50.014  BGO SFO 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:14:54.014  BGO SFO 0.302 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:02.015  BGO SFO 0.314 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:06.015  BGO SFO 0.301 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:12.015  BGO SFO 0.424 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:15.015  BGO SFO 0.484 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:18.015  BGO SFO 0.422 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:22.015  MAD SJU 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:22.015  MAD SJU 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:22.015  MAD SJU 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:22.015  MAD SJU 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:26.015  SFO BGO 0.218 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:30.015  SFO BGO 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:35.015  SFO BGO 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:39.015  SFO BGO 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:46.015  SFO BGO 0.225 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:50.015  SFO BGO 0.236 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:15:58.015  SFO BGO 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:06.016  SFO BGO 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:10.016  SFO BGO 0.240 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:18.016  BGO SNN 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:19.016  MXP MEX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:19.016  MXP MEX 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:19.016  MXP MEX 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:23.016  SNN BGO 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:27.016  SNN BGO 0.236 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:35.016  SNN BGO 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:40.016  SNN BGO 0.391 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:44.016  SNN BGO 0.359 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:48.016  SNN BGO 0.504 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:56.016  SNN BGO 0.484 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:16:59.016  HAJ EWR 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:00.017  HAJ EWR 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:00.017  HAJ EWR 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:00.017  HAJ EWR 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:05.017  HAM ORD 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:08.017  FCO CPH 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:12.017  SNN BGO 0.447 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:15.017  SNN BGO 0.423 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:20.017  BGO MMX 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:21.017  ARN TMP 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:23.017  BGO MMX 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:26.017  CPH PVG 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:26.017  CPH PVG 0.217 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:26.017  ORD ROV 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:26.017  CPH PVG 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:27.017  ORD ROV 0.170 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:27.017  ORD ROV 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:27.017  BGO MMX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:31.017  BGO MMX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:35.017  BGO MMX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:43.017  BGO MMX 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:45.017  MMX ORD 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:46.017  MMX ORD 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:46.017  MMX ORD 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:47.017  BGO MMX 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:49.017  DUB ARN 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:50.017  MMX BGO 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:51.017  MMX BGO 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:53.017  CPH PVG 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:54.017  CPH PVG 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:17:57.017  MMX BGO 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:00.018  DUB ARN 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:01.018  DUB ARN 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:03.018  MMX BGO 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:04.018  DUB ARN 0.162 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:07.018  MMX BGO 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:09.018  FRA CLT 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:10.018  FRA CLT 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:11.018  FRA CLT 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:11.018  FRA CLT 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:15.018  MMX BGO 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:22.018  MMX BGO 0.204 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:26.018  MMX BGO 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:34.018  BGO YUL 0.235 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:41.018  BGO KSU 0.657 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:45.018  BGO KSU 0.453 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:49.018  BGO KSU 1.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:55.018  BGO KSU 1.110 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:18:58.018  BGO KSU 0.818 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:02.019  KSU BGO 0.359 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:06.019  KSU BGO 0.516 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:08.019  KSU BGO 0.798 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:13.019  KSU BGO 0.750 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:17.019  KSU BGO 0.651 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:20.019  OSL ZRH 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:24.019  BGO ATH 0.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:28.019  BGO ATH 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:32.019  OSL ZRH 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:36.019  BGO ATH 0.219 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:40.019  BGO ATH 0.246 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:42.019  BGO ATH 0.267 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:43.019  CDG BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:43.019  CDG BOM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:43.019  CDG BOM 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:43.019  CDG BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:44.019  HAJ ACC 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:45.019  HAJ ACC 0.156 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:45.019  HAJ ACC 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:45.019  HAJ ACC 0.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:48.019  BGO ATH 0.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:51.019  AMS TAS 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:51.019  AMS TAS 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:51.019  AMS TAS 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:51.019  AMS TAS 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:19:56.019  BGO ATH 0.344 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:03.020  FRA PIT 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:03.020  FRA PIT 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:04.020  FRA PIT 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:04.020  CPH LUX 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:04.020  BGO ATH 0.330 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:09.020  BGO ATH 0.328 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:11.020  ARN LUX 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:14.020  BGO ATH 0.313 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:16.020  BGO ATH 0.283 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:18.020  BGO ATH 0.284 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:23.020  BGO ATH 0.375 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:31.020  BGO ATH 0.328 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:35.020  BGO ATH 0.297 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:39.020  BGO ATH 0.360 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:44.020  ATH BGO 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:52.020  ATH BGO 0.223 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:55.020  ATH BGO 0.234 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:55.020  CDG LHR 0.171 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:56.020  CDG LHR 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:20:56.020  CDG LHR 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:00.021  ATH BGO 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:05.021  ATH BGO 0.391 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:14.021  ATH BGO 0.360 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:30.021  MAN JED 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:30.021  MAN JED 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:30.021  MAN JED 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:30.021  MAN JED 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:32.021  AMS DXB 0.189 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:32.021  AMS DXB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:32.021  AMS DXB 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:33.021  AMS DXB 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:35.021  ATH BGO 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:39.021  ATH BGO 0.266 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:43.021  ATH BGO 0.265 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:46.021  ATH BGO 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:52.021  LYS BJM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:52.021  LYS BJM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:52.021  LYS BJM 0.166 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:52.021  LYS BJM 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:21:56.021  ATH BGO 0.250 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:16.022  BGO KKN 0.833 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:21.022  BGO KKN 1.95 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:24.022  BGO KKN 1.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:35.022  BGO KKN 0.955 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:36.022  FRA BOM 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:36.022  FRA BOM 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:36.022  FRA BOM 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:37.022  FRA BOM 0.173 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:41.022  BGO KKN 1.236 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:44.022  CPH ZRH 0.203 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:51.022  BGO KKN 1.126 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:22:56.022  CPH ZRH 0.188 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:01.023  BGO KKN 1.459 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:04.023  SWK PEK 0.174 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:04.023  SWK PEK 0.187 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:04.023  MXP PEK 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:04.023  MXP PEK 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:05.023  MXP PEK 0.376 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:05.023  MXP PEK 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:05.023  MXP PEK 0.172 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:28.023  BGO KKN 1.140 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:40.023  BGO KKN 1.298 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:46.023  BGO KKN 1.282 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:23:53.023  BGO KKN 1.825 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:24:08.024  BGO KKN 1.625 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:24:18.024  BGO KKN 1.157 >
 Text: <!FNR Time: SK HSEAN224 2020-10-28 13:24:29.024  BGO KKN 1.345 >
